event_id,event_type,user_id,session_id,entity_type,entity_id,props,timestamp
E0008563,click,U01623,S01117,post,P002353,"{""device"": ""mobile"", ""duration_sec"": 29}",2025-04-28T05:42:42
E0008564,click,U00585,S02447,post,P003645,"{""device"": ""desktop"", ""duration_sec"": 244}",2024-09-22T22:33:36
E0008565,share,U01807,S00327,post,P000835,"{""device"": ""tablet"", ""duration_sec"": 79}",2024-05-16T20:15:55
E0008566,vote,U02919,S01282,post,P003168,"{""device"": ""mobile"", ""duration_sec"": 158}",2024-04-11T09:30:27
E0008567,share,U02346,S03787,comment,CM0003433,"{""device"": ""desktop"", ""duration_sec"": 105}",2025-06-09T03:34:44
E0008568,view,U00023,S04427,post,P000917,"{""device"": ""desktop"", ""duration_sec"": 295}",2024-04-28T15:51:41
E0008569,view,U01528,S03168,post,P001496,"{""device"": ""mobile"", ""duration_sec"": 512}",2025-09-28T22:10:46
E0008570,vote,U00135,S03675,comment,CM0000377,"{""device"": ""mobile"", ""duration_sec"": 52}",2024-07-12T06:08:28
E0008571,vote,U01252,S03429,comment,CM0000086,"{""device"": ""mobile"", ""duration_sec"": 510}",2024-12-25T17:47:01
E0008572,view,U01520,S03111,post,P003476,"{""device"": ""desktop"", ""duration_sec"": 460}",2024-06-14T23:49:58
E0008573,view,U02045,S04786,comment,CM0001128,"{""device"": ""tablet"", ""duration_sec"": 267}",2024-09-29T04:30:00
E0008574,vote,U01762,S02649,post,P002440,"{""device"": ""desktop"", ""duration_sec"": 191}",2024-06-20T11:03:39
E0008575,click,U01874,S01558,post,P003096,"{""device"": ""tablet"", ""duration_sec"": 185}",2024-06-03T00:06:17
E0008576,click,U02736,S01939,post,P002466,"{""device"": ""mobile"", ""duration_sec"": 415}",2024-06-06T23:56:49
E0008577,join,U02031,S01031,community,C037,"{""device"": ""mobile"", ""duration_sec"": 280}",2025-02-28T15:00:46
E0008578,view,U01814,S00131,post,P000560,"{""device"": ""tablet"", ""duration_sec"": 288}",2025-09-24T20:48:50
E0008579,view,U02584,S02450,post,P000534,"{""device"": ""mobile"", ""duration_sec"": 546}",2024-10-17T19:54:34
E0008580,vote,U02670,S01945,comment,CM0003660,"{""device"": ""desktop"", ""duration_sec"": 420}",2024-12-17T12:02:36
E0008581,view,U02798,S00497,post,P002977,"{""device"": ""desktop"", ""duration_sec"": 540}",2024-11-21T15:21:26
E0008582,view,U01543,S00594,community,C072,"{""device"": ""tablet"", ""duration_sec"": 385}",2024-03-02T03:24:56
E0008583,share,U00518,S01123,post,P001441,"{""device"": ""mobile"", ""duration_sec"": 230}",2024-06-30T02:34:19
E0008584,vote,U01793,S02098,post,P003263,"{""device"": ""mobile"", ""duration_sec"": 191}",2025-03-24T08:49:45
E0008585,view,U00846,S01959,post,P002465,"{""device"": ""mobile"", ""duration_sec"": 519}",2024-06-24T17:07:24
E0008586,view,U00540,S01916,post,P003881,"{""device"": ""tablet"", ""duration_sec"": 318}",2025-06-26T19:58:15
E0008587,view,U01995,S00889,comment,CM0001612,"{""device"": ""desktop"", ""duration_sec"": 401}",2025-05-13T20:37:52
E0008588,vote,U02367,S04793,community,C071,"{""device"": ""desktop"", ""duration_sec"": 67}",2025-07-31T18:23:11
E0008589,view,U01034,S03482,post,P000351,"{""device"": ""mobile"", ""duration_sec"": 173}",2025-05-14T18:06:04
E0008590,comment,U00318,S02005,post,P001117,"{""device"": ""tablet"", ""duration_sec"": 463}",2024-03-20T06:50:57
E0008591,click,U00290,S00832,post,P001542,"{""device"": ""mobile"", ""duration_sec"": 529}",2024-03-31T04:19:44
E0008592,view,U00967,S02549,comment,CM0004592,"{""device"": ""desktop"", ""duration_sec"": 499}",2025-04-25T18:40:01
E0008593,view,U02034,S04776,community,C005,"{""device"": ""tablet"", ""duration_sec"": 303}",2024-04-09T04:21:14
E0008594,comment,U00831,S03485,post,P003594,"{""device"": ""tablet"", ""duration_sec"": 258}",2024-01-28T22:19:42
E0008595,view,U01785,S02641,post,P000541,"{""device"": ""mobile"", ""duration_sec"": 198}",2024-02-27T23:00:22
E0008596,vote,U00463,S04984,post,P003987,"{""device"": ""desktop"", ""duration_sec"": 147}",2024-11-21T22:38:53
E0008597,share,U01227,S00892,post,P002372,"{""device"": ""desktop"", ""duration_sec"": 256}",2025-07-24T23:10:54
E0008598,view,U01744,S01296,post,P003956,"{""device"": ""tablet"", ""duration_sec"": 190}",2024-05-03T12:19:17
E0008599,share,U02967,S02614,post,P000631,"{""device"": ""desktop"", ""duration_sec"": 362}",2025-06-01T16:20:17
E0008600,vote,U02207,S04330,post,P001871,"{""device"": ""mobile"", ""duration_sec"": 337}",2025-03-24T00:31:14
E0008601,view,U02096,S04252,community,C142,"{""device"": ""tablet"", ""duration_sec"": 276}",2025-05-31T02:38:18
E0008602,share,U00713,S00160,post,P000109,"{""device"": ""desktop"", ""duration_sec"": 3}",2025-04-30T03:31:22
E0008603,view,U01728,S04663,post,P000773,"{""device"": ""mobile"", ""duration_sec"": 16}",2025-06-29T09:43:17
E0008604,comment,U00823,S03432,post,P003786,"{""device"": ""tablet"", ""duration_sec"": 552}",2025-08-24T11:25:54
E0008605,share,U02796,S04106,post,P000247,"{""device"": ""mobile"", ""duration_sec"": 244}",2025-03-26T18:51:05
E0008606,share,U02196,S04563,post,P000381,"{""device"": ""tablet"", ""duration_sec"": 77}",2025-06-26T05:41:59
E0008607,join,U00012,S00122,comment,CM0002833,"{""device"": ""desktop"", ""duration_sec"": 295}",2024-09-30T11:08:31
E0008608,comment,U01560,S03372,post,P002268,"{""device"": ""desktop"", ""duration_sec"": 190}",2025-06-16T04:57:41
E0008609,vote,U02274,S01225,comment,CM0006172,"{""device"": ""tablet"", ""duration_sec"": 479}",2025-03-12T19:43:28
E0008610,view,U02328,S01865,comment,CM0000678,"{""device"": ""desktop"", ""duration_sec"": 470}",2025-06-16T11:21:00
E0008611,view,U00833,S00868,post,P002783,"{""device"": ""desktop"", ""duration_sec"": 451}",2024-01-08T18:35:46
E0008612,click,U01177,S04748,post,P000036,"{""device"": ""mobile"", ""duration_sec"": 220}",2024-06-09T17:02:58
E0008613,click,U02439,S00534,post,P003022,"{""device"": ""mobile"", ""duration_sec"": 4}",2024-08-03T15:58:06
E0008614,view,U00140,S02190,post,P000973,"{""device"": ""tablet"", ""duration_sec"": 6}",2025-10-18T20:47:50
E0008615,view,U00148,S04261,post,P000614,"{""device"": ""mobile"", ""duration_sec"": 187}",2024-05-24T19:22:25
E0008616,share,U02306,S04674,comment,CM0006016,"{""device"": ""desktop"", ""duration_sec"": 229}",2025-10-01T17:45:43
E0008617,share,U00751,S01311,post,P000701,"{""device"": ""tablet"", ""duration_sec"": 214}",2024-07-25T23:58:22
E0008618,comment,U00784,S03249,comment,CM0000919,"{""device"": ""mobile"", ""duration_sec"": 155}",2025-01-15T11:47:11
E0008619,view,U00875,S02199,post,P003282,"{""device"": ""desktop"", ""duration_sec"": 88}",2024-07-23T15:16:34
E0008620,share,U00195,S01435,post,P003671,"{""device"": ""tablet"", ""duration_sec"": 268}",2024-05-05T17:30:55
E0008621,vote,U01141,S03392,post,P000659,"{""device"": ""desktop"", ""duration_sec"": 31}",2025-07-20T23:33:14
E0008622,vote,U01387,S03799,post,P002201,"{""device"": ""mobile"", ""duration_sec"": 335}",2025-10-17T22:15:50
E0008623,click,U00303,S04254,post,P001512,"{""device"": ""desktop"", ""duration_sec"": 555}",2024-10-24T12:13:13
E0008624,view,U00422,S01790,post,P001325,"{""device"": ""tablet"", ""duration_sec"": 100}",2024-12-24T11:19:01
E0008625,comment,U01004,S01131,post,P002439,"{""device"": ""mobile"", ""duration_sec"": 140}",2025-04-12T19:28:38
E0008626,view,U02011,S03010,post,P002956,"{""device"": ""tablet"", ""duration_sec"": 85}",2024-01-30T22:05:34
E0008627,view,U01585,S02832,post,P001562,"{""device"": ""mobile"", ""duration_sec"": 472}",2025-09-11T07:52:23
E0008628,view,U01038,S03333,post,P003893,"{""device"": ""desktop"", ""duration_sec"": 142}",2025-01-28T23:12:22
E0008629,view,U02862,S01796,post,P002579,"{""device"": ""desktop"", ""duration_sec"": 165}",2025-03-18T23:08:57
E0008630,view,U00219,S03527,community,C004,"{""device"": ""desktop"", ""duration_sec"": 222}",2025-02-03T01:23:49
E0008631,vote,U01641,S03944,post,P001964,"{""device"": ""mobile"", ""duration_sec"": 534}",2024-02-24T21:56:17
E0008632,view,U00234,S03125,post,P002662,"{""device"": ""mobile"", ""duration_sec"": 124}",2025-03-02T11:59:21
E0008633,view,U01007,S04681,post,P003462,"{""device"": ""mobile"", ""duration_sec"": 522}",2024-04-02T03:42:22
E0008634,click,U02702,S02741,post,P003551,"{""device"": ""tablet"", ""duration_sec"": 509}",2024-08-23T11:40:28
E0008635,view,U01581,S04310,post,P000865,"{""device"": ""tablet"", ""duration_sec"": 551}",2024-08-12T19:04:12
E0008636,view,U02807,S01801,post,P000533,"{""device"": ""tablet"", ""duration_sec"": 178}",2025-01-08T11:10:08
E0008637,view,U00846,S04873,comment,CM0006354,"{""device"": ""mobile"", ""duration_sec"": 499}",2025-07-06T06:44:16
E0008638,view,U01856,S00370,post,P001023,"{""device"": ""mobile"", ""duration_sec"": 427}",2025-08-28T01:58:20
E0008639,vote,U01789,S04806,post,P003801,"{""device"": ""desktop"", ""duration_sec"": 380}",2024-05-14T00:50:34
E0008640,view,U02406,S04634,comment,CM0002855,"{""device"": ""tablet"", ""duration_sec"": 308}",2024-11-15T05:09:19
E0008641,view,U00930,S03479,post,P001888,"{""device"": ""tablet"", ""duration_sec"": 505}",2024-10-04T05:35:43
E0008642,comment,U02593,S04570,post,P001741,"{""device"": ""mobile"", ""duration_sec"": 384}",2024-06-29T10:19:34
E0008643,join,U00513,S00571,post,P002950,"{""device"": ""mobile"", ""duration_sec"": 217}",2024-09-03T07:15:40
E0008644,view,U01863,S03989,post,P002432,"{""device"": ""tablet"", ""duration_sec"": 17}",2024-05-10T19:09:42
E0008645,view,U02122,S03782,post,P003442,"{""device"": ""tablet"", ""duration_sec"": 30}",2024-03-28T22:42:12
E0008646,click,U02165,S04233,post,P003455,"{""device"": ""desktop"", ""duration_sec"": 589}",2025-03-16T00:20:52
E0008647,share,U00606,S03562,post,P000583,"{""device"": ""tablet"", ""duration_sec"": 574}",2024-03-21T07:29:54
E0008648,view,U01964,S03477,post,P003783,"{""device"": ""mobile"", ""duration_sec"": 250}",2025-04-03T14:30:15
E0008649,click,U02575,S01340,post,P003495,"{""device"": ""mobile"", ""duration_sec"": 58}",2025-02-24T12:45:15
E0008650,view,U02764,S00184,post,P000702,"{""device"": ""mobile"", ""duration_sec"": 61}",2025-03-17T04:33:49
E0008651,vote,U01401,S02895,post,P000912,"{""device"": ""desktop"", ""duration_sec"": 338}",2024-10-27T06:30:50
E0008652,comment,U00180,S01429,post,P002443,"{""device"": ""mobile"", ""duration_sec"": 74}",2025-04-29T16:54:26
E0008653,click,U01234,S01602,comment,CM0002458,"{""device"": ""mobile"", ""duration_sec"": 86}",2024-09-22T17:35:19
E0008654,view,U00209,S04504,post,P002256,"{""device"": ""mobile"", ""duration_sec"": 576}",2025-08-01T02:06:01
E0008655,share,U00312,S00502,post,P003871,"{""device"": ""mobile"", ""duration_sec"": 567}",2024-07-12T04:55:31
E0008656,click,U02774,S03330,comment,CM0006067,"{""device"": ""tablet"", ""duration_sec"": 217}",2025-05-22T17:42:14
E0008657,join,U01637,S02748,post,P000379,"{""device"": ""desktop"", ""duration_sec"": 303}",2025-04-17T01:11:26
E0008658,view,U01773,S03142,post,P003333,"{""device"": ""mobile"", ""duration_sec"": 381}",2025-09-01T21:37:32
E0008659,view,U01383,S02445,post,P003480,"{""device"": ""mobile"", ""duration_sec"": 356}",2025-01-12T05:30:29
E0008660,vote,U01663,S03115,post,P001145,"{""device"": ""mobile"", ""duration_sec"": 61}",2025-06-24T06:57:28
E0008661,comment,U01101,S03262,post,P001918,"{""device"": ""tablet"", ""duration_sec"": 58}",2025-04-30T00:41:29
E0008662,view,U01204,S01775,post,P002210,"{""device"": ""mobile"", ""duration_sec"": 563}",2025-09-19T14:10:14
E0008663,view,U00289,S00806,post,P001439,"{""device"": ""mobile"", ""duration_sec"": 285}",2025-06-22T14:29:48
E0008664,view,U01900,S04757,post,P001288,"{""device"": ""desktop"", ""duration_sec"": 545}",2025-10-13T15:43:32
E0008665,click,U01652,S04724,post,P001213,"{""device"": ""tablet"", ""duration_sec"": 242}",2025-10-05T02:22:07
E0008666,view,U01626,S01654,post,P000995,"{""device"": ""desktop"", ""duration_sec"": 186}",2024-10-07T09:20:26
E0008667,vote,U02265,S00449,post,P000049,"{""device"": ""mobile"", ""duration_sec"": 470}",2025-01-21T21:57:59
E0008668,view,U00778,S00524,post,P002589,"{""device"": ""desktop"", ""duration_sec"": 145}",2024-08-03T10:09:46
E0008669,view,U01165,S04416,post,P002433,"{""device"": ""desktop"", ""duration_sec"": 211}",2024-08-22T11:05:17
E0008670,comment,U01252,S03474,post,P001057,"{""device"": ""mobile"", ""duration_sec"": 543}",2024-04-10T06:43:04
E0008671,view,U00724,S02962,post,P000180,"{""device"": ""mobile"", ""duration_sec"": 142}",2025-08-26T13:32:22
E0008672,vote,U02697,S02093,community,C139,"{""device"": ""tablet"", ""duration_sec"": 211}",2025-06-28T11:26:30
E0008673,vote,U00159,S04005,post,P002978,"{""device"": ""mobile"", ""duration_sec"": 476}",2024-09-01T05:51:20
E0008674,view,U01454,S04999,post,P000130,"{""device"": ""mobile"", ""duration_sec"": 161}",2025-04-19T08:56:57
E0008675,click,U00221,S02725,comment,CM0005416,"{""device"": ""desktop"", ""duration_sec"": 413}",2025-01-11T01:44:11
E0008676,vote,U00638,S01448,community,C177,"{""device"": ""tablet"", ""duration_sec"": 592}",2024-01-17T01:25:49
E0008677,view,U02943,S01355,post,P003780,"{""device"": ""desktop"", ""duration_sec"": 462}",2024-11-16T08:33:39
E0008678,vote,U02788,S02826,post,P001061,"{""device"": ""desktop"", ""duration_sec"": 131}",2025-05-22T10:44:06
E0008679,share,U01946,S04427,post,P001918,"{""device"": ""tablet"", ""duration_sec"": 181}",2024-11-16T10:11:45
E0008680,click,U01490,S01922,post,P001168,"{""device"": ""mobile"", ""duration_sec"": 149}",2024-11-29T08:16:04
E0008681,view,U01509,S01703,post,P002961,"{""device"": ""tablet"", ""duration_sec"": 592}",2024-05-29T07:24:04
E0008682,comment,U02218,S02752,comment,CM0004447,"{""device"": ""desktop"", ""duration_sec"": 179}",2024-01-22T07:12:25
E0008683,view,U02094,S01886,post,P003141,"{""device"": ""mobile"", ""duration_sec"": 304}",2024-08-05T08:01:10
E0008684,view,U02628,S04395,post,P001133,"{""device"": ""desktop"", ""duration_sec"": 325}",2024-05-10T05:30:28
E0008685,view,U00850,S00052,post,P003427,"{""device"": ""mobile"", ""duration_sec"": 375}",2025-03-07T10:12:32
E0008686,click,U01500,S01147,comment,CM0004947,"{""device"": ""desktop"", ""duration_sec"": 594}",2025-02-28T18:07:16
E0008687,view,U01633,S00906,post,P003261,"{""device"": ""desktop"", ""duration_sec"": 314}",2024-07-10T11:05:35
E0008688,view,U00108,S00880,comment,CM0001898,"{""device"": ""mobile"", ""duration_sec"": 557}",2025-03-23T03:12:51
E0008689,vote,U02154,S03518,post,P000064,"{""device"": ""desktop"", ""duration_sec"": 270}",2024-04-29T08:23:07
E0008690,view,U02726,S02576,comment,CM0002355,"{""device"": ""mobile"", ""duration_sec"": 248}",2025-02-24T04:52:10
E0008691,vote,U01531,S04404,comment,CM0003141,"{""device"": ""tablet"", ""duration_sec"": 558}",2025-05-03T11:30:17
E0008692,vote,U02312,S02583,post,P003026,"{""device"": ""tablet"", ""duration_sec"": 585}",2024-01-07T15:33:57
E0008693,click,U01146,S04827,post,P002849,"{""device"": ""desktop"", ""duration_sec"": 250}",2024-06-27T10:16:36
E0008694,comment,U02502,S01387,post,P003779,"{""device"": ""mobile"", ""duration_sec"": 310}",2025-03-17T09:52:21
E0008695,view,U02160,S04428,comment,CM0002590,"{""device"": ""mobile"", ""duration_sec"": 474}",2025-03-20T05:47:16
E0008696,view,U02614,S00791,post,P002442,"{""device"": ""mobile"", ""duration_sec"": 168}",2024-11-09T22:57:46
E0008697,vote,U01648,S00270,post,P003228,"{""device"": ""tablet"", ""duration_sec"": 479}",2024-03-23T22:53:44
E0008698,view,U02894,S04708,post,P003413,"{""device"": ""mobile"", ""duration_sec"": 33}",2024-12-07T19:33:13
E0008699,view,U00376,S02574,comment,CM0002339,"{""device"": ""tablet"", ""duration_sec"": 482}",2025-09-28T09:38:04
E0008700,view,U00837,S00437,comment,CM0005094,"{""device"": ""mobile"", ""duration_sec"": 559}",2024-03-08T21:48:25
E0008701,view,U00824,S04194,post,P003014,"{""device"": ""mobile"", ""duration_sec"": 244}",2024-12-31T11:09:22
E0008702,vote,U02582,S00056,comment,CM0003962,"{""device"": ""desktop"", ""duration_sec"": 197}",2024-12-23T10:31:26
E0008703,view,U00060,S03494,post,P001169,"{""device"": ""desktop"", ""duration_sec"": 499}",2024-02-28T17:38:01
E0008704,vote,U03000,S04688,post,P003859,"{""device"": ""tablet"", ""duration_sec"": 216}",2025-04-10T15:30:01
E0008705,click,U00270,S04059,comment,CM0003697,"{""device"": ""mobile"", ""duration_sec"": 52}",2024-11-23T04:16:16
E0008706,join,U02008,S04038,comment,CM0004149,"{""device"": ""tablet"", ""duration_sec"": 74}",2025-10-16T05:40:58
E0008707,view,U02538,S04821,community,C170,"{""device"": ""mobile"", ""duration_sec"": 237}",2024-11-01T13:02:00
E0008708,comment,U01632,S03885,post,P000583,"{""device"": ""tablet"", ""duration_sec"": 209}",2025-10-12T00:39:40
E0008709,view,U01481,S04397,post,P001968,"{""device"": ""mobile"", ""duration_sec"": 417}",2024-06-17T16:28:00
E0008710,click,U02739,S02192,comment,CM0005058,"{""device"": ""desktop"", ""duration_sec"": 213}",2025-09-15T19:07:49
E0008711,share,U01792,S01214,community,C024,"{""device"": ""desktop"", ""duration_sec"": 26}",2025-10-10T23:44:30
E0008712,comment,U02080,S00686,post,P001259,"{""device"": ""desktop"", ""duration_sec"": 303}",2025-04-07T04:45:03
E0008713,join,U00624,S02398,comment,CM0000673,"{""device"": ""desktop"", ""duration_sec"": 253}",2024-05-01T16:10:07
E0008714,view,U02403,S00188,comment,CM0001500,"{""device"": ""tablet"", ""duration_sec"": 443}",2025-07-27T04:16:10
E0008715,vote,U02101,S04941,post,P000043,"{""device"": ""desktop"", ""duration_sec"": 267}",2024-09-03T18:35:29
E0008716,click,U01594,S03964,post,P002571,"{""device"": ""mobile"", ""duration_sec"": 165}",2025-01-16T10:06:10
E0008717,view,U00506,S03562,comment,CM0004133,"{""device"": ""desktop"", ""duration_sec"": 548}",2024-04-27T15:40:06
E0008718,view,U02308,S04822,comment,CM0000030,"{""device"": ""desktop"", ""duration_sec"": 455}",2025-11-03T10:46:34
E0008719,vote,U02138,S02864,post,P001887,"{""device"": ""mobile"", ""duration_sec"": 269}",2025-07-17T05:24:52
E0008720,share,U00109,S01888,post,P000482,"{""device"": ""mobile"", ""duration_sec"": 348}",2025-07-12T02:57:39
E0008721,vote,U00655,S03588,post,P002563,"{""device"": ""tablet"", ""duration_sec"": 339}",2025-01-08T17:23:45
E0008722,view,U00383,S01422,comment,CM0002541,"{""device"": ""desktop"", ""duration_sec"": 265}",2024-06-15T19:56:49
E0008723,view,U02362,S00925,post,P001217,"{""device"": ""tablet"", ""duration_sec"": 383}",2024-05-22T00:28:05
E0008724,comment,U02212,S03478,comment,CM0000348,"{""device"": ""tablet"", ""duration_sec"": 194}",2024-12-07T06:29:50
E0008725,join,U02913,S03670,post,P002678,"{""device"": ""desktop"", ""duration_sec"": 505}",2025-03-20T20:00:14
E0008726,share,U01410,S02493,post,P000826,"{""device"": ""mobile"", ""duration_sec"": 378}",2024-11-02T06:23:33
E0008727,view,U01070,S03644,post,P000599,"{""device"": ""tablet"", ""duration_sec"": 383}",2024-01-01T13:45:22
E0008728,share,U02222,S03318,post,P002900,"{""device"": ""mobile"", ""duration_sec"": 522}",2025-07-14T07:27:30
E0008729,view,U01078,S00567,post,P002272,"{""device"": ""mobile"", ""duration_sec"": 530}",2025-08-31T16:21:23
E0008730,click,U00596,S04132,community,C136,"{""device"": ""tablet"", ""duration_sec"": 78}",2024-06-03T19:44:18
E0008731,view,U00626,S00979,comment,CM0002853,"{""device"": ""desktop"", ""duration_sec"": 54}",2024-11-21T12:21:19
E0008732,view,U01094,S04523,post,P003090,"{""device"": ""desktop"", ""duration_sec"": 384}",2025-09-16T18:23:21
E0008733,vote,U01076,S00654,community,C145,"{""device"": ""tablet"", ""duration_sec"": 328}",2025-07-28T09:54:02
E0008734,comment,U02400,S00347,comment,CM0002174,"{""device"": ""desktop"", ""duration_sec"": 328}",2025-10-19T05:35:27
E0008735,view,U01152,S03684,post,P000919,"{""device"": ""mobile"", ""duration_sec"": 470}",2025-05-27T07:39:10
E0008736,vote,U01145,S03512,post,P001121,"{""device"": ""mobile"", ""duration_sec"": 145}",2025-01-13T02:29:43
E0008737,view,U01179,S00902,post,P001470,"{""device"": ""mobile"", ""duration_sec"": 453}",2024-07-14T02:52:33
E0008738,view,U00219,S02754,post,P002253,"{""device"": ""mobile"", ""duration_sec"": 568}",2024-11-14T18:57:32
E0008739,comment,U01197,S00243,comment,CM0006280,"{""device"": ""tablet"", ""duration_sec"": 60}",2024-09-05T21:54:33
E0008740,view,U01191,S00120,post,P002620,"{""device"": ""desktop"", ""duration_sec"": 471}",2025-09-06T04:38:51
E0008741,view,U01291,S02209,post,P000569,"{""device"": ""tablet"", ""duration_sec"": 269}",2024-08-03T23:58:55
E0008742,vote,U00117,S01973,post,P002269,"{""device"": ""mobile"", ""duration_sec"": 320}",2024-11-07T08:28:01
E0008743,comment,U01288,S00634,post,P000022,"{""device"": ""tablet"", ""duration_sec"": 439}",2024-12-29T12:36:30
E0008744,view,U01862,S01337,community,C091,"{""device"": ""mobile"", ""duration_sec"": 550}",2024-06-02T15:33:25
E0008745,view,U01054,S01551,post,P001078,"{""device"": ""tablet"", ""duration_sec"": 315}",2025-03-30T14:55:27
E0008746,view,U02178,S00513,comment,CM0005704,"{""device"": ""desktop"", ""duration_sec"": 306}",2024-09-24T00:09:16
E0008747,click,U01271,S00408,post,P001162,"{""device"": ""mobile"", ""duration_sec"": 312}",2025-09-10T11:35:50
E0008748,view,U02558,S01664,post,P000469,"{""device"": ""desktop"", ""duration_sec"": 100}",2024-10-18T04:00:12
E0008749,comment,U01036,S01630,comment,CM0005883,"{""device"": ""mobile"", ""duration_sec"": 437}",2025-01-08T01:18:13
E0008750,view,U02269,S01997,post,P000448,"{""device"": ""mobile"", ""duration_sec"": 260}",2025-03-17T06:33:53
E0008751,view,U01001,S03860,post,P002697,"{""device"": ""mobile"", ""duration_sec"": 575}",2024-08-14T03:32:08
E0008752,view,U01208,S01714,comment,CM0003608,"{""device"": ""desktop"", ""duration_sec"": 572}",2024-04-22T22:08:23
E0008753,click,U00145,S04042,post,P000597,"{""device"": ""desktop"", ""duration_sec"": 517}",2024-07-20T23:54:45
E0008754,view,U02234,S03811,post,P003838,"{""device"": ""tablet"", ""duration_sec"": 418}",2024-04-04T11:16:52
E0008755,click,U01739,S00171,community,C065,"{""device"": ""tablet"", ""duration_sec"": 69}",2024-06-29T02:11:22
E0008756,click,U00638,S00765,post,P002002,"{""device"": ""desktop"", ""duration_sec"": 552}",2025-06-02T01:30:35
E0008757,click,U01743,S01093,post,P002917,"{""device"": ""desktop"", ""duration_sec"": 354}",2025-06-24T19:45:30
E0008758,share,U01838,S04990,post,P002676,"{""device"": ""desktop"", ""duration_sec"": 93}",2025-04-12T11:27:40
E0008759,vote,U01719,S00749,comment,CM0001643,"{""device"": ""mobile"", ""duration_sec"": 255}",2024-09-16T09:24:02
E0008760,view,U00691,S04412,post,P000862,"{""device"": ""desktop"", ""duration_sec"": 249}",2024-08-04T03:02:18
E0008761,view,U00291,S03284,comment,CM0004400,"{""device"": ""tablet"", ""duration_sec"": 227}",2024-04-16T17:48:31
E0008762,comment,U01634,S03850,comment,CM0004348,"{""device"": ""desktop"", ""duration_sec"": 529}",2024-11-09T07:04:59
E0008763,comment,U01440,S01275,post,P001081,"{""device"": ""mobile"", ""duration_sec"": 432}",2024-06-09T17:50:40
E0008764,view,U02279,S00771,post,P000618,"{""device"": ""desktop"", ""duration_sec"": 211}",2025-03-07T18:30:18
E0008765,view,U00482,S01036,post,P001954,"{""device"": ""desktop"", ""duration_sec"": 415}",2024-11-11T06:46:20
E0008766,view,U00381,S04187,post,P003796,"{""device"": ""mobile"", ""duration_sec"": 467}",2024-02-24T01:02:02
E0008767,click,U02097,S02992,post,P001139,"{""device"": ""desktop"", ""duration_sec"": 584}",2024-11-24T00:24:00
E0008768,click,U01003,S02550,post,P001555,"{""device"": ""mobile"", ""duration_sec"": 314}",2024-03-12T07:55:03
E0008769,comment,U00555,S01863,community,C165,"{""device"": ""tablet"", ""duration_sec"": 412}",2024-11-20T15:04:02
E0008770,click,U00620,S03292,post,P003906,"{""device"": ""mobile"", ""duration_sec"": 562}",2024-12-31T11:02:47
E0008771,view,U00696,S03344,post,P000989,"{""device"": ""tablet"", ""duration_sec"": 110}",2024-11-13T10:13:45
E0008772,vote,U01940,S04177,comment,CM0002473,"{""device"": ""tablet"", ""duration_sec"": 23}",2024-01-25T08:01:53
E0008773,view,U01563,S01930,post,P000673,"{""device"": ""tablet"", ""duration_sec"": 381}",2024-10-15T01:52:23
E0008774,view,U02218,S02197,post,P001362,"{""device"": ""mobile"", ""duration_sec"": 526}",2024-12-04T10:45:08
E0008775,view,U00196,S01503,post,P001371,"{""device"": ""desktop"", ""duration_sec"": 336}",2024-03-30T14:53:39
E0008776,vote,U00644,S02198,post,P002451,"{""device"": ""mobile"", ""duration_sec"": 536}",2025-08-20T00:07:09
E0008777,view,U02040,S03191,comment,CM0006973,"{""device"": ""desktop"", ""duration_sec"": 269}",2024-04-22T20:23:33
E0008778,view,U00232,S02153,post,P000212,"{""device"": ""mobile"", ""duration_sec"": 439}",2024-06-26T19:07:47
E0008779,join,U01393,S01151,community,C159,"{""device"": ""desktop"", ""duration_sec"": 404}",2024-11-03T11:08:42
E0008780,comment,U01079,S01183,post,P003916,"{""device"": ""desktop"", ""duration_sec"": 216}",2024-10-21T06:05:13
E0008781,click,U01503,S04381,post,P003065,"{""device"": ""tablet"", ""duration_sec"": 361}",2024-11-20T05:07:58
E0008782,view,U00907,S04343,post,P002166,"{""device"": ""mobile"", ""duration_sec"": 177}",2024-02-24T00:29:31
E0008783,view,U01672,S02073,post,P003304,"{""device"": ""tablet"", ""duration_sec"": 239}",2024-06-13T06:52:40
E0008784,view,U01181,S00505,post,P002588,"{""device"": ""mobile"", ""duration_sec"": 355}",2025-03-23T22:54:53
E0008785,view,U00861,S00592,post,P000195,"{""device"": ""desktop"", ""duration_sec"": 299}",2024-12-20T09:24:17
E0008786,click,U00234,S04597,post,P000914,"{""device"": ""tablet"", ""duration_sec"": 596}",2024-03-12T23:32:48
E0008787,view,U01030,S00102,post,P002140,"{""device"": ""tablet"", ""duration_sec"": 131}",2024-05-22T18:32:41
E0008788,view,U01514,S01288,post,P002768,"{""device"": ""tablet"", ""duration_sec"": 456}",2024-01-16T06:14:30
E0008789,view,U01433,S04059,post,P000782,"{""device"": ""mobile"", ""duration_sec"": 582}",2025-04-10T09:07:10
E0008790,comment,U00930,S02294,post,P000775,"{""device"": ""tablet"", ""duration_sec"": 143}",2024-10-05T22:41:36
E0008791,share,U01275,S00855,community,C197,"{""device"": ""desktop"", ""duration_sec"": 167}",2025-01-24T19:00:06
